latitude,longitude,topo
degrees_north,degrees_east,meters
44.325,-71.56666667,383
44.325,-71.55833333,380
44.325,-71.55,399
44.325,-71.54166667,425
44.325,-71.53333333,476
44.325,-71.525,558
44.325,-71.51666667,681
44.325,-71.50833333,830
44.325,-71.5,951
44.325,-71.49166667,916
44.325,-71.48333333,751
44.325,-71.475,650
44.325,-71.46666667,594
44.325,-71.45833333,635
44.325,-71.45,578
44.325,-71.44166667,563
44.325,-71.43333333,611
44.325,-71.425,639
44.325,-71.41666667,649
44.325,-71.40833333,704
44.325,-71.4,729
44.325,-71.39166667,683
44.325,-71.38333333,759
44.325,-71.375,679
44.325,-71.36666667,715
44.325,-71.35833333,797
44.325,-71.35,920
44.325,-71.34166667,1048
44.325,-71.33333333,1015
44.325,-71.325,1100
44.325,-71.31666667,1366
44.325,-71.30833333,1579
44.325,-71.3,1642
44.325,-71.29166667,1553
44.325,-71.28333333,1273
44.325,-71.275,1203
44.325,-71.26666667,1232
44.325,-71.25833333,1000
44.325,-71.25,787
44.325,-71.24166667,720
44.325,-71.23333333,586
44.325,-71.225,431
44.325,-71.21666667,443
44.325,-71.20833333,558
44.325,-71.2,689
44.325,-71.19166667,885
44.325,-71.18333333,1052
44.325,-71.175,1131
44.325,-71.16666667,1003
44.325,-71.15833333,1066
44.325,-71.15,962
44.325,-71.14166667,766
44.325,-71.13333333,767
44.325,-71.125,748
44.325,-71.11666667,830
44.325,-71.10833333,740
44.325,-71.1,658
44.325,-71.09166667,557
44.325,-71.08333333,505
44.325,-71.075,421
44.325,-71.06666667,369
44.325,-71.05833333,339
44.325,-71.05,385
44.325,-71.04166667,385
44.325,-71.03333333,398
44.325,-71.025,451
44.325,-71.01666667,562
44.325,-71.00833333,610
44.325,-71,520
44.31666667,-71.9,340
44.31666667,-71.89166667,294
44.31666667,-71.88333333,286
44.31666667,-71.875,278
44.31666667,-71.86666667,249
44.31666667,-71.85833333,273
44.31666667,-71.85,302
44.31666667,-71.84166667,326
44.31666667,-71.83333333,357
44.31666667,-71.825,390
44.31666667,-71.81666667,413
44.31666667,-71.80833333,314
44.31666667,-71.8,251
44.31666667,-71.79166667,263
44.31666667,-71.78333333,289
44.31666667,-71.775,305
44.31666667,-71.76666667,282
44.31666667,-71.75833333,313
44.31666667,-71.75,313
44.31666667,-71.74166667,298
44.31666667,-71.73333333,286
44.31666667,-71.725,287
44.31666667,-71.71666667,299
44.31666667,-71.70833333,313
44.31666667,-71.7,319
44.31666667,-71.69166667,343
44.31666667,-71.68333333,359
44.31666667,-71.675,320
44.31666667,-71.66666667,345
44.31666667,-71.65833333,379
44.31666667,-71.65,405
44.31666667,-71.64166667,415
44.31666667,-71.63333333,417
44.31666667,-71.625,440
44.31666667,-71.61666667,436
44.31666667,-71.60833333,394
44.31666667,-71.6,380
44.31666667,-71.59166667,390
44.31666667,-71.58333333,399
44.31666667,-71.575,412
44.31666667,-71.56666667,400
44.31666667,-71.55833333,390
44.31666667,-71.55,401
44.31666667,-71.54166667,433
44.31666667,-71.53333333,476
44.31666667,-71.525,532
44.31666667,-71.51666667,607
44.31666667,-71.50833333,723
44.31666667,-71.5,899
44.31666667,-71.49166667,874
44.31666667,-71.48333333,773
44.31666667,-71.475,725
44.31666667,-71.46666667,689
44.31666667,-71.45833333,660
44.31666667,-71.45,592
44.31666667,-71.44166667,633
44.31666667,-71.43333333,748
44.31666667,-71.425,714
44.31666667,-71.41666667,772
44.31666667,-71.40833333,828
44.31666667,-71.4,875
44.31666667,-71.39166667,820
44.31666667,-71.38333333,876
44.31666667,-71.375,750
44.31666667,-71.36666667,708
44.31666667,-71.35833333,758
44.31666667,-71.35,841
44.31666667,-71.34166667,971
44.31666667,-71.33333333,1239
44.31666667,-71.325,1407
44.31666667,-71.31666667,1464
44.31666667,-71.30833333,1381
44.31666667,-71.3,1316
44.31666667,-71.29166667,1324
44.31666667,-71.28333333,1146
44.31666667,-71.275,947
44.31666667,-71.26666667,936
44.31666667,-71.25833333,850
44.31666667,-71.25,703
44.31666667,-71.24166667,612
44.31666667,-71.23333333,522
44.31666667,-71.225,432
44.31666667,-71.21666667,492
44.31666667,-71.20833333,639
44.31666667,-71.2,825
44.31666667,-71.19166667,972
44.31666667,-71.18333333,1112
44.31666667,-71.175,1282
44.31666667,-71.16666667,1234
44.31666667,-71.15833333,994
44.31666667,-71.15,877
44.31666667,-71.14166667,766
44.31666667,-71.13333333,668
44.31666667,-71.125,607
44.31666667,-71.11666667,596
44.31666667,-71.10833333,572
44.31666667,-71.1,599
44.31666667,-71.09166667,571
44.31666667,-71.08333333,551
44.31666667,-71.075,430
44.31666667,-71.06666667,354
44.31666667,-71.05833333,380
44.31666667,-71.05,467
44.31666667,-71.04166667,564
44.31666667,-71.03333333,563
44.31666667,-71.025,634
44.31666667,-71.01666667,687
44.31666667,-71.00833333,785
44.31666667,-71,698
44.30833333,-71.9,283
44.30833333,-71.89166667,278
44.30833333,-71.88333333,302
44.30833333,-71.875,319
44.30833333,-71.86666667,304
44.30833333,-71.85833333,294
44.30833333,-71.85,333
44.30833333,-71.84166667,402
44.30833333,-71.83333333,450
44.30833333,-71.825,405
44.30833333,-71.81666667,344
44.30833333,-71.80833333,234
44.30833333,-71.8,236
44.30833333,-71.79166667,264
44.30833333,-71.78333333,279
44.30833333,-71.775,258
44.30833333,-71.76666667,272
44.30833333,-71.75833333,267
44.30833333,-71.75,274
44.30833333,-71.74166667,313
44.30833333,-71.73333333,316
44.30833333,-71.725,314
44.30833333,-71.71666667,324
44.30833333,-71.70833333,340
44.30833333,-71.7,370
44.30833333,-71.69166667,385
44.30833333,-71.68333333,363
44.30833333,-71.675,327
44.30833333,-71.66666667,334
44.30833333,-71.65833333,375
44.30833333,-71.65,421
44.30833333,-71.64166667,410
44.30833333,-71.63333333,389
44.30833333,-71.625,419
44.30833333,-71.61666667,406
44.30833333,-71.60833333,427
44.30833333,-71.6,422
44.30833333,-71.59166667,424
44.30833333,-71.58333333,434
44.30833333,-71.575,442
44.30833333,-71.56666667,442
44.30833333,-71.55833333,426
44.30833333,-71.55,423
44.30833333,-71.54166667,448
44.30833333,-71.53333333,497
44.30833333,-71.525,566
44.30833333,-71.51666667,644
44.30833333,-71.50833333,767
44.30833333,-71.5,841
44.30833333,-71.49166667,840
44.30833333,-71.48333333,809
44.30833333,-71.475,698
44.30833333,-71.46666667,640
44.30833333,-71.45833333,615
44.30833333,-71.45,639
44.30833333,-71.44166667,712
44.30833333,-71.43333333,797
44.30833333,-71.425,888
44.30833333,-71.41666667,962
44.30833333,-71.40833333,1020
44.30833333,-71.4,954
44.30833333,-71.39166667,1031
44.30833333,-71.38333333,1021
44.30833333,-71.375,879
44.30833333,-71.36666667,800
44.30833333,-71.35833333,817
44.30833333,-71.35,913
44.30833333,-71.34166667,1049
44.30833333,-71.33333333,1308
44.30833333,-71.325,1584
44.30833333,-71.31666667,1609
44.30833333,-71.30833333,1393
44.30833333,-71.3,1102
44.30833333,-71.29166667,984
44.30833333,-71.28333333,905
44.30833333,-71.275,822
44.30833333,-71.26666667,732
44.30833333,-71.25833333,669
44.30833333,-71.25,583
44.30833333,-71.24166667,512
44.30833333,-71.23333333,478
44.30833333,-71.225,473
44.30833333,-71.21666667,536
44.30833333,-71.20833333,672
44.30833333,-71.2,824
44.30833333,-71.19166667,934
44.30833333,-71.18333333,1088
44.30833333,-71.175,1320
44.30833333,-71.16666667,1244
44.30833333,-71.15833333,1072
44.30833333,-71.15,940
44.30833333,-71.14166667,847
44.30833333,-71.13333333,796
44.30833333,-71.125,716
44.30833333,-71.11666667,640
44.30833333,-71.10833333,550
44.30833333,-71.1,509
44.30833333,-71.09166667,463
44.30833333,-71.08333333,448
44.30833333,-71.075,395
44.30833333,-71.06666667,373
44.30833333,-71.05833333,462
44.30833333,-71.05,584
44.30833333,-71.04166667,715
44.30833333,-71.03333333,789
44.30833333,-71.025,875
44.30833333,-71.01666667,808
44.30833333,-71.00833333,811
44.30833333,-71,565
44.3,-71.9,333
44.3,-71.89166667,357
44.3,-71.88333333,367
44.3,-71.875,382
44.3,-71.86666667,320
44.3,-71.85833333,360
44.3,-71.85,418
44.3,-71.84166667,483
44.3,-71.83333333,466
44.3,-71.825,348
44.3,-71.81666667,292
44.3,-71.80833333,220
44.3,-71.8,275
44.3,-71.79166667,337
44.3,-71.78333333,373
44.3,-71.775,295
44.3,-71.76666667,307
44.3,-71.75833333,299
44.3,-71.75,280
44.3,-71.74166667,294
44.3,-71.73333333,304
44.3,-71.725,322
44.3,-71.71666667,343
44.3,-71.70833333,359
44.3,-71.7,379
44.3,-71.69166667,379
44.3,-71.68333333,375
44.3,-71.675,367
44.3,-71.66666667,352
44.3,-71.65833333,354
44.3,-71.65,390
44.3,-71.64166667,387
44.3,-71.63333333,381
44.3,-71.625,399
44.3,-71.61666667,423
44.3,-71.60833333,506
44.3,-71.6,546
44.3,-71.59166667,554
44.3,-71.58333333,550
44.3,-71.575,551
44.3,-71.56666667,512
44.3,-71.55833333,492
44.3,-71.55,442
44.3,-71.54166667,461
44.3,-71.53333333,532
44.3,-71.525,656
44.3,-71.51666667,755
44.3,-71.50833333,727
44.3,-71.5,706
44.3,-71.49166667,746
44.3,-71.48333333,765
44.3,-71.475,693
44.3,-71.46666667,608
44.3,-71.45833333,611
44.3,-71.45,705
44.3,-71.44166667,844
44.3,-71.43333333,976
44.3,-71.425,1045
44.3,-71.41666667,1008
44.3,-71.40833333,954
44.3,-71.4,853
44.3,-71.39166667,913
44.3,-71.38333333,919
44.3,-71.375,953
44.3,-71.36666667,938
44.3,-71.35833333,914
44.3,-71.35,988
44.3,-71.34166667,1052
44.3,-71.33333333,1220
44.3,-71.325,1477
44.3,-71.31666667,1470
44.3,-71.30833333,1248
44.3,-71.3,1112
44.3,-71.29166667,1186
44.3,-71.28333333,1145
44.3,-71.275,964
44.3,-71.26666667,792
44.3,-71.25833333,709
44.3,-71.25,621
44.3,-71.24166667,554
44.3,-71.23333333,482
44.3,-71.225,515
44.3,-71.21666667,576
44.3,-71.20833333,734
44.3,-71.2,904
44.3,-71.19166667,1045
44.3,-71.18333333,1224
44.3,-71.175,1185
44.3,-71.16666667,1043
44.3,-71.15833333,1007
44.3,-71.15,924
44.3,-71.14166667,836
44.3,-71.13333333,789
44.3,-71.125,767
44.3,-71.11666667,701
44.3,-71.10833333,616
44.3,-71.1,548
44.3,-71.09166667,473
44.3,-71.08333333,435
44.3,-71.075,474
44.3,-71.06666667,467
44.3,-71.05833333,425
44.3,-71.05,554
44.3,-71.04166667,701
44.3,-71.03333333,856
44.3,-71.025,774
44.3,-71.01666667,596
44.3,-71.00833333,472
44.3,-71,486
44.29166667,-71.9,330
44.29166667,-71.89166667,356
44.29166667,-71.88333333,371
44.29166667,-71.875,352
44.29166667,-71.86666667,385
44.29166667,-71.85833333,420
44.29166667,-71.85,390
44.29166667,-71.84166667,441
44.29166667,-71.83333333,433
44.29166667,-71.825,354
44.29166667,-71.81666667,286
44.29166667,-71.80833333,226
44.29166667,-71.8,280
44.29166667,-71.79166667,331
44.29166667,-71.78333333,333
44.29166667,-71.775,345
44.29166667,-71.76666667,372
44.29166667,-71.75833333,370
44.29166667,-71.75,335
44.29166667,-71.74166667,342
44.29166667,-71.73333333,319
44.29166667,-71.725,329
44.29166667,-71.71666667,357
44.29166667,-71.70833333,397
44.29166667,-71.7,417
44.29166667,-71.69166667,410
44.29166667,-71.68333333,410
44.29166667,-71.675,427
44.29166667,-71.66666667,426
44.29166667,-71.65833333,383
44.29166667,-71.65,367
44.29166667,-71.64166667,370
44.29166667,-71.63333333,385
44.29166667,-71.625,423
44.29166667,-71.61666667,448
44.29166667,-71.60833333,487
44.29166667,-71.6,599
44.29166667,-71.59166667,600
44.29166667,-71.58333333,578
44.29166667,-71.575,532
44.29166667,-71.56666667,478
44.29166667,-71.55833333,460
44.29166667,-71.55,453
44.29166667,-71.54166667,515
44.29166667,-71.53333333,553
44.29166667,-71.525,657
44.29166667,-71.51666667,715
44.29166667,-71.50833333,662
44.29166667,-71.5,653
44.29166667,-71.49166667,698
44.29166667,-71.48333333,682
44.29166667,-71.475,618
44.29166667,-71.46666667,585
44.29166667,-71.45833333,663
44.29166667,-71.45,785
44.29166667,-71.44166667,918
44.29166667,-71.43333333,979
44.29166667,-71.425,926
44.29166667,-71.41666667,814
44.29166667,-71.40833333,763
44.29166667,-71.4,721
44.29166667,-71.39166667,722
44.29166667,-71.38333333,782
44.29166667,-71.375,830
44.29166667,-71.36666667,835
44.29166667,-71.35833333,858
44.29166667,-71.35,938
44.29166667,-71.34166667,1074
44.29166667,-71.33333333,1249
44.29166667,-71.325,1491
44.29166667,-71.31666667,1504
44.29166667,-71.30833333,1269
44.29166667,-71.3,1364
44.29166667,-71.29166667,1452
44.29166667,-71.28333333,1374
44.29166667,-71.275,1139
44.29166667,-71.26666667,907
44.29166667,-71.25833333,794
44.29166667,-71.25,746
44.29166667,-71.24166667,629
44.29166667,-71.23333333,509
44.29166667,-71.225,574
44.29166667,-71.21666667,661
44.29166667,-71.20833333,705
44.29166667,-71.2,879
44.29166667,-71.19166667,1048
44.29166667,-71.18333333,1218
44.29166667,-71.175,1172
44.29166667,-71.16666667,966
44.29166667,-71.15833333,905
44.29166667,-71.15,860
44.29166667,-71.14166667,800
44.29166667,-71.13333333,708
44.29166667,-71.125,616
44.29166667,-71.11666667,548
44.29166667,-71.10833333,545
44.29166667,-71.1,498
44.29166667,-71.09166667,471
44.29166667,-71.08333333,571
44.29166667,-71.075,642
44.29166667,-71.06666667,600
44.29166667,-71.05833333,498
44.29166667,-71.05,589
44.29166667,-71.04166667,602
44.29166667,-71.03333333,710
44.29166667,-71.025,659
44.29166667,-71.01666667,458
44.29166667,-71.00833333,300
44.29166667,-71,414
44.28333333,-71.9,291
44.28333333,-71.89166667,345
44.28333333,-71.88333333,372
44.28333333,-71.875,429
44.28333333,-71.86666667,413
44.28333333,-71.85833333,399
44.28333333,-71.85,335
44.28333333,-71.84166667,375
44.28333333,-71.83333333,364
44.28333333,-71.825,324
44.28333333,-71.81666667,254
44.28333333,-71.80833333,241
44.28333333,-71.8,288
44.28333333,-71.79166667,338
44.28333333,-71.78333333,386
44.28333333,-71.775,418
44.28333333,-71.76666667,410
44.28333333,-71.75833333,424
44.28333333,-71.75,388
44.28333333,-71.74166667,397
44.28333333,-71.73333333,364
44.28333333,-71.725,346
44.28333333,-71.71666667,380
44.28333333,-71.70833333,423
44.28333333,-71.7,458
44.28333333,-71.69166667,446
44.28333333,-71.68333333,457
44.28333333,-71.675,488
44.28333333,-71.66666667,501
44.28333333,-71.65833333,464
44.28333333,-71.65,406
44.28333333,-71.64166667,363
44.28333333,-71.63333333,401
44.28333333,-71.625,440
44.28333333,-71.61666667,472
44.28333333,-71.60833333,476
44.28333333,-71.6,491
44.28333333,-71.59166667,450
44.28333333,-71.58333333,437
44.28333333,-71.575,432
44.28333333,-71.56666667,425
44.28333333,-71.55833333,435
44.28333333,-71.55,460
44.28333333,-71.54166667,543
44.28333333,-71.53333333,560
44.28333333,-71.525,514
44.28333333,-71.51666667,556
44.28333333,-71.50833333,561
44.28333333,-71.5,614
44.28333333,-71.49166667,636
44.28333333,-71.48333333,594
44.28333333,-71.475,547
44.28333333,-71.46666667,603
44.28333333,-71.45833333,689
44.28333333,-71.45,672
44.28333333,-71.44166667,725
44.28333333,-71.43333333,786
44.28333333,-71.425,746
44.28333333,-71.41666667,696
44.28333333,-71.40833333,647
44.28333333,-71.4,646
44.28333333,-71.39166667,671
44.28333333,-71.38333333,718
44.28333333,-71.375,752
44.28333333,-71.36666667,765
44.28333333,-71.35833333,822
44.28333333,-71.35,936
44.28333333,-71.34166667,1067
44.28333333,-71.33333333,1178
44.28333333,-71.325,1424
44.28333333,-71.31666667,1578
44.28333333,-71.30833333,1573
44.28333333,-71.3,1697
44.28333333,-71.29166667,1610
44.28333333,-71.28333333,1446
44.28333333,-71.275,1259
44.28333333,-71.26666667,1013
44.28333333,-71.25833333,824
44.28333333,-71.25,711
44.28333333,-71.24166667,605
44.28333333,-71.23333333,558
44.28333333,-71.225,727
44.28333333,-71.21666667,886
44.28333333,-71.20833333,815
44.28333333,-71.2,820
44.28333333,-71.19166667,927
44.28333333,-71.18333333,1123
44.28333333,-71.175,1240
44.28333333,-71.16666667,1165
44.28333333,-71.15833333,1126
44.28333333,-71.15,1006
44.28333333,-71.14166667,901
44.28333333,-71.13333333,765
44.28333333,-71.125,670
44.28333333,-71.11666667,594
44.28333333,-71.10833333,510
44.28333333,-71.1,473
44.28333333,-71.09166667,581
44.28333333,-71.08333333,652
44.28333333,-71.075,715
44.28333333,-71.06666667,643
44.28333333,-71.05833333,598
44.28333333,-71.05,426
44.28333333,-71.04166667,295
44.28333333,-71.03333333,303
44.28333333,-71.025,464
44.28333333,-71.01666667,347
44.28333333,-71.00833333,257
44.28333333,-71,402
44.275,-71.9,253
44.275,-71.89166667,331
44.275,-71.88333333,378
44.275,-71.875,369
44.275,-71.86666667,373
44.275,-71.85833333,321
44.275,-71.85,297
44.275,-71.84166667,346
44.275,-71.83333333,328
44.275,-71.825,260
44.275,-71.81666667,234
44.275,-71.80833333,303
44.275,-71.8,324
44.275,-71.79166667,347
44.275,-71.78333333,386
44.275,-71.775,426
44.275,-71.76666667,385
44.275,-71.75833333,379
44.275,-71.75,368
44.275,-71.74166667,374
44.275,-71.73333333,367
44.275,-71.725,404
44.275,-71.71666667,446
44.275,-71.70833333,492
44.275,-71.7,532
44.275,-71.69166667,490
44.275,-71.68333333,566
44.275,-71.675,614
44.275,-71.66666667,571
44.275,-71.65833333,477
44.275,-71.65,420
44.275,-71.64166667,377
44.275,-71.63333333,379
44.275,-71.625,428
44.275,-71.61666667,421
44.275,-71.60833333,414
44.275,-71.6,413
44.275,-71.59166667,410
44.275,-71.58333333,413
44.275,-71.575,416
44.275,-71.56666667,416
44.275,-71.55833333,419
44.275,-71.55,425
44.275,-71.54166667,439
44.275,-71.53333333,466
44.275,-71.525,457
44.275,-71.51666667,460
44.275,-71.50833333,479
44.275,-71.5,529
44.275,-71.49166667,521
44.275,-71.48333333,494
44.275,-71.475,484
44.275,-71.46666667,542
44.275,-71.45833333,648
44.275,-71.45,587
44.275,-71.44166667,561
44.275,-71.43333333,583
44.275,-71.425,592
44.275,-71.41666667,597
44.275,-71.40833333,603
44.275,-71.4,630
44.275,-71.39166667,650
44.275,-71.38333333,671
44.275,-71.375,698
44.275,-71.36666667,745
44.275,-71.35833333,809
44.275,-71.35,897
44.275,-71.34166667,1015
44.275,-71.33333333,1150
44.275,-71.325,1327
44.275,-71.31666667,1640
44.275,-71.30833333,1834
44.275,-71.3,1685
44.275,-71.29166667,1434
44.275,-71.28333333,1209
44.275,-71.275,1101
44.275,-71.26666667,956
44.275,-71.25833333,814
44.275,-71.25,752
44.275,-71.24166667,601
44.275,-71.23333333,621
44.275,-71.225,781
44.275,-71.21666667,929
44.275,-71.20833333,962
44.275,-71.2,951
44.275,-71.19166667,1152
44.275,-71.18333333,1319
44.275,-71.175,1251
44.275,-71.16666667,1155
44.275,-71.15833333,1101
44.275,-71.15,961
44.275,-71.14166667,789
44.275,-71.13333333,665
44.275,-71.125,608
44.275,-71.11666667,572
44.275,-71.10833333,525
44.275,-71.1,522
44.275,-71.09166667,600
44.275,-71.08333333,663
